country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-01-2025 18:00:00",19.10122,74.73339,OZONE,10,172,132
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-01-2025 18:00:00",16.6870449,74.2505872,OZONE,6,62,50
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-01-2025 18:00:00",18.1023399,73.4783687,OZONE,8,111,99
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","09-01-2025 18:00:00",20.555712,74.529236,OZONE,5,65,52
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-01-2025 18:00:00",19.296481,72.840923,OZONE,4,101,76
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","09-01-2025 18:00:00",19.863756,75.321188,OZONE,6,92,71
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-01-2025 18:00:00",19.0630,73.1209,OZONE,2,69,45
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","09-01-2025 18:00:00",19.1653323,72.922099,OZONE,36,97,71
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-01-2025 18:00:00",20.0073285,73.7762427,OZONE,5,14,8
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","09-01-2025 18:00:00",19.25292,73.142019,OZONE,14,18,16
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","09-01-2025 18:00:00",18.59051,73.77946,OZONE,1,57,42
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","09-01-2025 18:00:00",17.6336264,75.9132495,OZONE,28,156,124
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","09-01-2025 18:00:00",26.895552,76.334753,OZONE,5,111,88
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","09-01-2025 18:00:00",18.530085,73.849598,OZONE,8,60,40
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","09-01-2025 18:00:00",30.9028,75.8086,OZONE,8,22,16
India,Punjab,Patiala,"Model Town, Patiala - PPCB","09-01-2025 18:00:00",30.349388,76.366642,OZONE,5,27,14
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","09-01-2025 18:00:00",18.454450,73.854155,OZONE,4,60,42
India,Maharashtra,Pune,"Alandi, Pune - IITM","09-01-2025 18:00:00",18.675076,73.892743,OZONE,1,120,83
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-01-2025 18:00:00",21.51161,86.89088,OZONE,4,169,107
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-01-2025 18:00:00"," 16.5038",74.3623,OZONE,4,160,160
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","09-01-2025 18:00:00",26.786682,75.827928,OZONE,9,235,167
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","09-01-2025 18:00:00",26.699557,77.898881,OZONE,6,98,72
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","09-01-2025 18:00:00",23.837789,73.714926,OZONE,8,109,88
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","09-01-2025 18:00:00",12.9099161,80.1076538,OZONE,9,47,34
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","09-01-2025 18:00:00",25.036360,73.883502,OZONE,28,88,75
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","09-01-2025 18:00:00",26.215415,73.070156,OZONE,5,133,99
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","09-01-2025 18:00:00",27.213494,73.734444,OZONE,3,112,91
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","09-01-2025 18:00:00",26.506177,77.025989,OZONE,1,121,83
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","09-01-2025 18:00:00",13.1278,80.2642,OZONE,13,67,47
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","09-01-2025 18:00:00",26.9164092,75.7994901,OZONE,10,52,34
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","09-01-2025 18:00:00",10.942451,76.978996,OZONE,2,38,29
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","09-01-2025 18:00:00",12.864618,79.659968,OZONE,8,9,8
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","09-01-2025 18:00:00","8.816428 ",78.099039,OZONE,20,23,21
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","09-01-2025 18:00:00",11.0973603,77.3228673,OZONE,7,7,7
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","09-01-2025 18:00:00",17.528544,78.286195,OZONE,35,37,36
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","09-01-2025 18:00:00",28.964949,77.278761,OZONE,2,79,32
